ID,nb_visits,entry_nb_visits,exit_nb_visits
http://books.openedition.org/cemca/1325,1351,1337.0,1321.0
http://books.openedition.org/cemca/2987,1350,1334.0,1335.0
http://books.openedition.org/cemca/2671,1349,1325.0,1330.0
http://books.openedition.org/enseditions/867,1328,1202.0,1146.0
http://books.openedition.org/cdf/1464,1313,1291.0,1283.0
http://books.openedition.org/cemca/1626,1295,1279.0,1277.0
http://books.openedition.org/ifra/640,1275,1243.0,1221.0
http://books.openedition.org/enseditions/3730,1256,1178.0,1161.0
http://books.openedition.org/cdf/1419,1221,823.0,589.0
http://books.openedition.org/pup/3841,1217,1167.0,1159.0
http://books.openedition.org/cdf/524,1216,1131.0,1132.0
http://books.openedition.org/iremam/112,1212,1141.0,1111.0
http://books.openedition.org/pressesmines/901,1179,1057.0,812.0
http://books.openedition.org/enseditions/1268,1174,1122.0,1103.0
http://books.openedition.org/cdf/4507,1154,1032.0,1059.0
http://books.openedition.org/cjb/482,1142,1035.0,1027.0
http://books.openedition.org/iheal/2129,1133,1102.0,1094.0
http://books.openedition.org/obp/1203,1122,1095.0,1060.0
http://books.openedition.org/cemca/4077,1119,962.0,976.0
http://books.openedition.org/pup/754,1104,1085.0,1073.0
http://books.openedition.org/cjb/1201,1090,808.0,658.0
http://books.openedition.org/pcjb/270,1070,1023.0,1016.0
http://books.openedition.org/editionsbnf/1128,1066,1021.0,1013.0
http://books.openedition.org/oep/401,1058,902.0,712.0
http://books.openedition.org/obp/1202,1049,1004.0,994.0
http://books.openedition.org/cemca/1880,1037,1030.0,1021.0
http://books.openedition.org/obp/1200,1009,966.0,950.0
http://books.openedition.org/pulg/1325,1001,943.0,917.0
http://books.openedition.org/obp/1197,998,965.0,950.0
http://books.openedition.org/psorbonne/852,990,960.0,936.0
http://books.openedition.org/pucl/1037,984,872.0,867.0
http://books.openedition.org/pupo/736,978,940.0,913.0
http://books.openedition.org/cemca/203,962,947.0,951.0
http://books.openedition.org/cdf/1544,945,918.0,909.0
http://books.openedition.org/editionsmsh/1240,935,902.0,888.0
http://books.openedition.org/iheid/355,934,899.0,897.0
http://books.openedition.org/iheal/542,933,859.0,842.0
http://books.openedition.org/cdf/1526,915,888.0,873.0
http://books.openedition.org/cemca/1436,910,882.0,863.0
http://books.openedition.org/obp/1207,903,882.0,863.0
http://books.openedition.org/pum/447,899,846.0,825.0
http://books.openedition.org/ifra/916,896,893.0,877.0
http://books.openedition.org/cemca/1319,894,882.0,884.0
http://books.openedition.org/ceup/571,869,795.0,800.0
http://books.openedition.org/puam/632,869,828.0,837.0
http://books.openedition.org/pucl/626,863,832.0,827.0
http://books.openedition.org/pup/2943,861,828.0,794.0
http://books.openedition.org/enseditions/1656,848,817.0,804.0
http://books.openedition.org/ifra/415,845,806.0,794.0
http://books.openedition.org/ifpo/6572,842,784.0,758.0
http://books.openedition.org/iheal/1657,840,795.0,755.0
http://books.openedition.org/editionsbnf/1035,838,821.0,814.0
http://books.openedition.org/iremam/2425,831,801.0,798.0
http://books.openedition.org/bibpompidou/1092,829,801.0,798.0
http://books.openedition.org/cemca/834,828,808.0,811.0
http://books.openedition.org/pupo/748,825,783.0,790.0
http://books.openedition.org/ifea/7512,813,777.0,774.0
http://books.openedition.org/iheid/1781,802,768.0,741.0
http://books.openedition.org/ifea/6119,800,757.0,731.0
http://books.openedition.org/ifra/828,798,772.0,752.0
http://books.openedition.org/obp/1201,788,767.0,748.0
http://books.openedition.org/cemca/570,782,777.0,772.0
http://books.openedition.org/pufr/2998,781,763.0,767.0
http://books.openedition.org/iheal/806,770,757.0,749.0
http://books.openedition.org/pufr/1285,769,754.0,744.0
http://books.openedition.org/puam/1123,767,701.0,686.0
http://books.openedition.org/ifea/7432,755,693.0,700.0
http://books.openedition.org/pup/3156,754,683.0,684.0
http://books.openedition.org/cemca/3037,753,699.0,682.0
http://books.openedition.org/cemca/1435,751,740.0,731.0
http://books.openedition.org/ifra/647,750,651.0,640.0
http://books.openedition.org/iremam/2918,748,727.0,721.0
http://books.openedition.org/pupo/749,748,739.0,737.0
http://books.openedition.org/puam/633,741,707.0,702.0
http://books.openedition.org/pucl/1033,733,626.0,612.0
http://books.openedition.org/cemca/659,717,710.0,694.0
http://books.openedition.org/pan/399,717,706.0,702.0
http://books.openedition.org/pur/12327,715,689.0,680.0
http://books.openedition.org/ledizioni/143,714,703.0,697.0
http://books.openedition.org/ifra/609,712,650.0,644.0
http://books.openedition.org/cjb/1068,710,642.0,660.0
http://books.openedition.org/bibpompidou/1179,706,679.0,681.0
http://books.openedition.org/cemca/955,706,691.0,682.0
http://books.openedition.org/iheid/388,698,666.0,660.0
http://books.openedition.org/cedej/240,695,673.0,680.0
http://books.openedition.org/cjb/481,690,646.0,645.0
http://books.openedition.org/iremam/2431,687,640.0,621.0
http://books.openedition.org/ifpo/3166,686,602.0,587.0
http://books.openedition.org/ifea/5993,685,677.0,674.0
http://books.openedition.org/cjb/182,682,659.0,650.0
http://books.openedition.org/iheid/6343,681,672.0,660.0
http://books.openedition.org/cjb/990,677,329.0,261.0
http://books.openedition.org/irdeditions/5256,674,656.0,651.0
http://books.openedition.org/iheid/970,673,620.0,621.0
http://books.openedition.org/cemca/1316,662,640.0,636.0
http://books.openedition.org/pupo/2240,660,646.0,640.0
http://books.openedition.org/ifra/758,648,598.0,583.0
http://books.openedition.org/pupo/2729,645,631.0,613.0
http://books.openedition.org/ifpo/767,643,620.0,608.0
http://books.openedition.org/pulg/1288,643,598.0,568.0
http://books.openedition.org/pufr/1774,640,578.0,573.0
http://books.openedition.org/iremam/2424,638,591.0,589.0
http://books.openedition.org/iremam/2414,634,552.0,563.0
http://books.openedition.org/puam/1037,632,579.0,542.0
http://books.openedition.org/ifra/416,631,602.0,593.0
http://books.openedition.org/pur/7366,630,356.0,179.0
http://books.openedition.org/iheid/4339,628,580.0,565.0
http://books.openedition.org/cdf/3685,624,583.0,581.0
http://books.openedition.org/editionscnrs/2879,623,613.0,604.0
http://books.openedition.org/puam/1129,622,549.0,539.0
http://books.openedition.org/editionsmsh/1783,620,611.0,611.0
http://books.openedition.org/cdf/1420,619,253.0,203.0
http://books.openedition.org/editionscnrs/4175,618,587.0,577.0
http://books.openedition.org/iremam/2309,617,562.0,560.0
http://books.openedition.org/enseditions/869,616,596.0,582.0
http://books.openedition.org/psorbonne/1165,615,594.0,587.0
http://books.openedition.org/pressesmines/1201,614,530.0,531.0
http://books.openedition.org/ifpo/4560,613,299.0,239.0
http://books.openedition.org/iheid/1757,610,583.0,579.0
http://books.openedition.org/ifea/2312,607,606.0,602.0
http://books.openedition.org/cemca/3359,605,596.0,584.0
http://books.openedition.org/pur/24833,605,600.0,589.0
http://books.openedition.org/psorbonne/6256,603,404.0,334.0
http://books.openedition.org/cjb/690,601,587.0,576.0
http://books.openedition.org/editionscnrs/1666,595,574.0,554.0
http://books.openedition.org/iheid/1213,595,543.0,537.0
http://books.openedition.org/enseditions/177,594,466.0,333.0
http://books.openedition.org/ifea/935,594,574.0,572.0
http://books.openedition.org/editionsbnf/263,589,556.0,534.0
http://books.openedition.org/pufr/777,586,581.0,577.0
http://books.openedition.org/cdf/4864,585,350.0,270.0
http://books.openedition.org/oep/1600,576,270.0,238.0
http://books.openedition.org/iheal/1845,574,562.0,559.0
http://books.openedition.org/puam/389,571,527.0,505.0
http://books.openedition.org/cemca/368,569,560.0,552.0
http://books.openedition.org/cemca/4073,567,554.0,547.0
http://books.openedition.org/editionscnrs/1504,567,557.0,522.0
http://books.openedition.org/obp/1256,567,546.0,547.0
http://books.openedition.org/iremam/3133,564,560.0,554.0
http://books.openedition.org/ifpo/7701,562,549.0,547.0
http://books.openedition.org/puc/201,562,552.0,551.0
http://books.openedition.org/pup/2135,555,513.0,528.0
http://books.openedition.org/cemca/2229,554,521.0,514.0
http://books.openedition.org/iheid/1597,554,538.0,543.0
http://books.openedition.org/enseditions/338,550,534.0,513.0
http://books.openedition.org/iheid/1338,550,498.0,503.0
http://books.openedition.org/pucl/1034,550,490.0,495.0
http://books.openedition.org/iheid/687,546,545.0,542.0
http://books.openedition.org/pucl/1647,546,512.0,508.0
http://books.openedition.org/editionsmsh/1778,544,526.0,522.0
http://books.openedition.org/pur/14911,543,518.0,514.0
http://books.openedition.org/irdeditions/3408,538,520.0,479.0
http://books.openedition.org/editionsehess/110,537,466.0,427.0
http://books.openedition.org/cdf/4761,535,350.0,220.0
http://books.openedition.org/iheal/558,535,470.0,478.0
http://books.openedition.org/editionscnrs/4170,534,511.0,504.0
http://books.openedition.org/pufr/1802,531,506.0,496.0
http://books.openedition.org/ifpo/206,530,497.0,495.0
http://books.openedition.org/ifra/638,530,516.0,496.0
http://books.openedition.org/cemca/1440,529,521.0,522.0
http://books.openedition.org/ifra/973,527,518.0,497.0
http://books.openedition.org/ifra/1013,523,519.0,503.0
http://books.openedition.org/pupo/1231,523,509.0,475.0
http://books.openedition.org/pressesmines/224,521,498.0,488.0
http://books.openedition.org/ifra/413,520,502.0,502.0
http://books.openedition.org/pup/485,520,484.0,477.0
http://books.openedition.org/irdeditions/6751,517,502.0,501.0
http://books.openedition.org/ifea/936,516,499.0,487.0
http://books.openedition.org/cdf/4129,514,130.0,152.0
http://books.openedition.org/cemca/1437,512,500.0,501.0
http://books.openedition.org/cemca/866,508,490.0,494.0
http://books.openedition.org/pupo/2327,508,474.0,474.0
http://books.openedition.org/pupvd/448,508,483.0,467.0
http://books.openedition.org/cdf/205,503,493.0,489.0
http://books.openedition.org/pcjb/610,499,485.0,487.0
http://books.openedition.org/igpde/2081,496,471.0,467.0
http://books.openedition.org/igpde/104,490,366.0,301.0
http://books.openedition.org/ifpo/1204,486,484.0,473.0
http://books.openedition.org/pur/7404,486,462.0,452.0
http://books.openedition.org/puc/364,483,449.0,447.0
http://books.openedition.org/pulg/1041,483,444.0,433.0
http://books.openedition.org/pup/1610,483,464.0,471.0
http://books.openedition.org/iremam/782,482,450.0,431.0
http://books.openedition.org/bibpompidou/708,481,470.0,469.0
http://books.openedition.org/irdeditions/1899,480,471.0,467.0
http://books.openedition.org/irdeditions/7248,480,460.0,455.0
http://books.openedition.org/pufr/609,479,415.0,396.0
http://books.openedition.org/cemca/1331,478,473.0,461.0
http://books.openedition.org/ifea/425,477,464.0,451.0
http://books.openedition.org/cemca/836,475,419.0,428.0
http://books.openedition.org/cemca/2668,472,460.0,446.0
http://books.openedition.org/ninoaragnoeditore/246,472,468.0,467.0
http://books.openedition.org/enseditions/1299,471,442.0,436.0
http://books.openedition.org/pufr/2293,471,455.0,461.0
http://books.openedition.org/oep/727,470,458.0,461.0
http://books.openedition.org/pup/488,469,417.0,420.0
http://books.openedition.org/pup/1343,467,458.0,454.0
http://books.openedition.org/pup/1531,466,447.0,449.0
http://books.openedition.org/irmc/667,463,439.0,424.0
http://books.openedition.org/iremam/2429,461,419.0,420.0
http://books.openedition.org/psorbonne/122,461,437.0,441.0
http://books.openedition.org/cemca/1624,460,451.0,446.0
http://books.openedition.org/iremam/800,460,434.0,426.0
http://books.openedition.org/ifra/786,459,447.0,444.0
http://books.openedition.org/editionscnrs/3955,458,447.0,442.0
http://books.openedition.org/pufr/2999,453,447.0,450.0
http://books.openedition.org/oep/214,452,371.0,389.0
http://books.openedition.org/cemca/389,447,405.0,399.0
http://books.openedition.org/editionsbnf/1126,447,410.0,407.0
http://books.openedition.org/cvz/970,446,381.0,262.0
http://books.openedition.org/igpde/2500,445,431.0,418.0
http://books.openedition.org/pucl/525,444,418.0,421.0
http://books.openedition.org/pufr/641,444,402.0,414.0
http://books.openedition.org/pulg/1087,444,435.0,429.0
http://books.openedition.org/enseditions/1217,443,432.0,410.0
http://books.openedition.org/uec/287,443,433.0,428.0
http://books.openedition.org/iheid/1783,442,425.0,425.0
http://books.openedition.org/editionsmsh/782,441,426.0,420.0
http://books.openedition.org/puam/619,440,425.0,417.0
http://books.openedition.org/enseditions/492,439,425.0,409.0
http://books.openedition.org/oep/1438,439,421.0,417.0
http://books.openedition.org/uec/241,439,437.0,437.0
http://books.openedition.org/editionsbnf/244,438,404.0,368.0
http://books.openedition.org/ifpo/3101,437,425.0,424.0
http://books.openedition.org/iheid/1778,436,401.0,386.0
http://books.openedition.org/iheid/4337,436,379.0,356.0
http://books.openedition.org/pucl/1603,436,420.0,422.0
http://books.openedition.org/igpde/596,435,399.0,394.0
http://books.openedition.org/iremam/2924,435,412.0,392.0
http://books.openedition.org/obp/1192,435,424.0,412.0
http://books.openedition.org/iheid/2195,434,415.0,410.0
http://books.openedition.org/pup/3658,434,403.0,395.0
http://books.openedition.org/enseditions/1097,431,421.0,418.0
http://books.openedition.org/pur/7380,430,332.0,335.0
http://books.openedition.org/ifea/2333,429,406.0,309.0
http://books.openedition.org/ifra/788,429,410.0,407.0
http://books.openedition.org/cdf/408,427,415.0,413.0
http://books.openedition.org/cjb/1086,425,372.0,358.0
http://books.openedition.org/pur/19746,423,410.0,410.0
http://books.openedition.org/cjb/940,422,250.0,206.0
http://books.openedition.org/iheid/672,422,406.0,392.0
http://books.openedition.org/pucl/1316,421,408.0,399.0
http://books.openedition.org/iheal/1658,419,359.0,365.0
http://books.openedition.org/pup/484,419,391.0,380.0
http://books.openedition.org/pur/39272,419,414.0,403.0
http://books.openedition.org/cemca/129,416,368.0,320.0
http://books.openedition.org/ceup/1417,415,405.0,402.0
http://books.openedition.org/editionsmsh/1738,415,407.0,405.0
http://books.openedition.org/bibpompidou/1161,414,402.0,403.0
http://books.openedition.org/cdf/3712,414,193.0,153.0
http://books.openedition.org/oep/444,414,359.0,369.0
http://books.openedition.org/ifra/759,412,373.0,365.0
http://books.openedition.org/pucl/607,411,354.0,325.0
http://books.openedition.org/editionsehess/121,410,379.0,373.0
http://books.openedition.org/sdo/185,410,388.0,389.0
http://books.openedition.org/iremam/2422,407,383.0,379.0
http://books.openedition.org/iheid/1866,406,398.0,392.0
http://books.openedition.org/obp/1239,406,373.0,368.0
http://books.openedition.org/editionsmsh/92,401,363.0,361.0
http://books.openedition.org/pum/140,401,369.0,362.0
http://books.openedition.org/pum/238,401,383.0,382.0
http://books.openedition.org/iremam/1226,400,376.0,366.0
http://books.openedition.org/ifea/7238,399,395.0,395.0
http://books.openedition.org/puc/1000,399,374.0,373.0
http://books.openedition.org/pup/751,399,395.0,395.0
http://books.openedition.org/pupo/691,399,395.0,387.0
http://books.openedition.org/pcjb/256,396,391.0,386.0
http://books.openedition.org/ifea/6209,395,381.0,379.0
http://books.openedition.org/cemca/3717,394,390.0,386.0
http://books.openedition.org/obp/609,394,393.0,386.0
http://books.openedition.org/pup/4347,394,391.0,384.0
http://books.openedition.org/editionscnrs/8872,393,348.0,339.0
http://books.openedition.org/bibpompidou/1675,391,365.0,366.0
http://books.openedition.org/psorbonne/989,391,382.0,379.0
http://books.openedition.org/puc/543,391,349.0,352.0
http://books.openedition.org/enseditions/1818,388,380.0,372.0
http://books.openedition.org/ifea/7430,387,357.0,356.0
http://books.openedition.org/obp/1154,387,184.0,185.0
http://books.openedition.org/ceup/506,386,372.0,355.0
http://books.openedition.org/psorbonne/3296,384,355.0,359.0
http://books.openedition.org/septentrion/7601,384,348.0,341.0
http://books.openedition.org/cemca/208,383,373.0,374.0
http://books.openedition.org/ifra/718,383,373.0,364.0
http://books.openedition.org/cidehus/2476,382,328.0,232.0
http://books.openedition.org/aaccademia/402,381,367.0,361.0
http://books.openedition.org/pressesmines/1181,380,268.0,193.0
http://books.openedition.org/psorbonne/4516,380,321.0,229.0
http://books.openedition.org/oep/198,379,293.0,211.0
http://books.openedition.org/pupo/2235,378,363.0,356.0
http://books.openedition.org/cdf/493,377,370.0,367.0
http://books.openedition.org/iheid/4343,377,342.0,337.0
http://books.openedition.org/pupo/1242,377,358.0,362.0
http://books.openedition.org/iremam/1238,375,358.0,349.0
http://books.openedition.org/ifea/7284,374,365.0,369.0
http://books.openedition.org/iheid/4393,374,344.0,340.0
http://books.openedition.org/pulg/665,374,270.0,180.0
http://books.openedition.org/ifea/4859,373,367.0,356.0
http://books.openedition.org/pufr/1549,373,342.0,347.0
http://books.openedition.org/pufr/1538,372,370.0,370.0
http://books.openedition.org/cdf/2249,371,336.0,336.0
http://books.openedition.org/iremam/2411,370,114.0,141.0
http://books.openedition.org/puam/686,370,326.0,333.0
http://books.openedition.org/irdeditions/6659,369,367.0,365.0
http://books.openedition.org/pupo/1804,369,355.0,354.0
http://books.openedition.org/pufr/2299,368,362.0,359.0
http://books.openedition.org/pupo/4079,368,95.0,116.0
http://books.openedition.org/pupo/1830,366,364.0,358.0
http://books.openedition.org/iheid/1341,365,352.0,335.0
http://books.openedition.org/editionsbnf/218,364,340.0,339.0
http://books.openedition.org/iheal/1848,364,318.0,311.0
http://books.openedition.org/pucl/777,363,344.0,345.0
http://books.openedition.org/ledizioni/113,362,334.0,328.0
http://books.openedition.org/cemca/2720,361,353.0,348.0
http://books.openedition.org/ifea/7446,361,343.0,342.0
http://books.openedition.org/iremam/2430,361,334.0,333.0
http://books.openedition.org/efr/1680,358,333.0,329.0
http://books.openedition.org/editionsmsh/3778,357,325.0,337.0
http://books.openedition.org/editionsmsh/925,355,352.0,349.0
http://books.openedition.org/pup/486,355,304.0,298.0
http://books.openedition.org/pan/312,353,348.0,344.0
http://books.openedition.org/cemca/732,352,331.0,338.0
http://books.openedition.org/iheid/1755,350,279.0,281.0
http://books.openedition.org/pup/3988,350,320.0,313.0
http://books.openedition.org/iheal/1843,346,343.0,346.0
http://books.openedition.org/pupo/391,346,180.0,135.0
http://books.openedition.org/pufr/625,344,301.0,295.0
http://books.openedition.org/pupo/1898,344,336.0,336.0
http://books.openedition.org/puam/615,343,315.0,309.0
http://books.openedition.org/pur/7390,343,302.0,298.0
http://books.openedition.org/iheid/3989,342,337.0,324.0
http://books.openedition.org/pucl/1650,342,327.0,326.0
http://books.openedition.org/pup/4693,342,337.0,332.0
http://books.openedition.org/cdf/1362,341,330.0,323.0
http://books.openedition.org/oep/549,340,334.0,330.0
http://books.openedition.org/pressesmines/909,340,107.0,201.0
http://books.openedition.org/cemca/3040,339,313.0,305.0
http://books.openedition.org/pucl/1602,339,335.0,318.0
http://books.openedition.org/pup/2838,338,328.0,320.0
http://books.openedition.org/ifra/549,337,326.0,316.0
http://books.openedition.org/ifea/3307,336,321.0,315.0
http://books.openedition.org/ifea/6117,336,308.0,310.0
http://books.openedition.org/iheal/525,336,285.0,261.0
http://books.openedition.org/pufr/359,335,334.0,327.0
http://books.openedition.org/iheid/1756,334,316.0,302.0
http://books.openedition.org/iremam/3155,334,315.0,310.0
http://books.openedition.org/pulg/783,334,311.0,308.0
http://books.openedition.org/iremam/2437,333,294.0,291.0
http://books.openedition.org/puam/614,333,306.0,306.0
http://books.openedition.org/puam/964,333,305.0,311.0
http://books.openedition.org/igpde/601,332,315.0,303.0
http://books.openedition.org/pulm/501,332,324.0,319.0
http://books.openedition.org/ifpo/1815,331,324.0,302.0
http://books.openedition.org/ledizioni/111,331,296.0,296.0
http://books.openedition.org/pupo/2216,331,308.0,297.0
http://books.openedition.org/res/129,330,315.0,312.0
http://books.openedition.org/iheal/1656,329,289.0,298.0
http://books.openedition.org/ifra/739,327,307.0,312.0
http://books.openedition.org/ledizioni/112,327,304.0,292.0
http://books.openedition.org/pan/383,327,318.0,311.0
http://books.openedition.org/puam/1016,327,304.0,303.0
http://books.openedition.org/pufr/1540,327,319.0,316.0
http://books.openedition.org/cemca/123,325,275.0,284.0
http://books.openedition.org/ifea/5091,324,320.0,320.0
http://books.openedition.org/pur/26705,324,248.0,186.0
http://books.openedition.org/efr/1395,322,200.0,122.0
http://books.openedition.org/ifpo/7749,321,314.0,307.0
http://books.openedition.org/iheal/1860,321,279.0,276.0
http://books.openedition.org/iheid/1309,321,296.0,291.0
http://books.openedition.org/pur/5479,321,303.0,300.0
http://books.openedition.org/ifeagd/801,320,316.0,299.0
http://books.openedition.org/iheal/1981,320,319.0,318.0
http://books.openedition.org/iheid/4199,320,279.0,279.0
http://books.openedition.org/cemca/547,319,310.0,300.0
http://books.openedition.org/ifra/608,319,287.0,296.0
http://books.openedition.org/ifra/789,319,304.0,305.0
http://books.openedition.org/cjb/357,318,304.0,304.0
http://books.openedition.org/ifra/389,318,308.0,311.0
http://books.openedition.org/ifra/636,318,299.0,292.0
http://books.openedition.org/igpde/2705,318,285.0,285.0
http://books.openedition.org/pufr/1839,318,305.0,305.0
http://books.openedition.org/pup/1262,318,312.0,310.0
http://books.openedition.org/cemca/833,317,303.0,302.0
http://books.openedition.org/cjb/998,317,260.0,267.0
http://books.openedition.org/oep/1237,317,274.0,243.0
http://books.openedition.org/oep/423,317,191.0,136.0
http://books.openedition.org/pupo/1152,317,296.0,260.0
http://books.openedition.org/pum/240,316,291.0,296.0
http://books.openedition.org/cdf/1730,315,253.0,249.0
http://books.openedition.org/editionscnrs/3957,315,311.0,308.0
http://books.openedition.org/enseditions/2419,315,309.0,302.0
http://books.openedition.org/cemca/1015,314,259.0,264.0
http://books.openedition.org/oep/407,314,166.0,201.0
http://books.openedition.org/ceup/572,313,289.0,290.0
http://books.openedition.org/cdf/1739,312,278.0,277.0
http://books.openedition.org/ifea/2264,312,306.0,305.0
http://books.openedition.org/bibpompidou/1443,311,310.0,310.0
http://books.openedition.org/cemca/2575,311,262.0,279.0
http://books.openedition.org/oep/402,311,81.0,114.0
http://books.openedition.org/puc/546,311,264.0,279.0
http://books.openedition.org/pufr/2060,311,294.0,296.0
http://books.openedition.org/pupo/2330,311,303.0,293.0
http://books.openedition.org/efr/3185,310,209.0,177.0
http://books.openedition.org/obp/927,310,302.0,300.0
http://books.openedition.org/pupo/3185,310,300.0,298.0
http://books.openedition.org/cemca/2570,309,273.0,284.0
http://books.openedition.org/cdf/1715,308,145.0,100.0
http://books.openedition.org/ceup/1283,308,304.0,299.0
http://books.openedition.org/iheid/1343,308,293.0,293.0
http://books.openedition.org/pupvd/761,307,305.0,304.0
http://books.openedition.org/pufr/288,306,277.0,261.0
http://books.openedition.org/pur/24387,306,293.0,285.0
http://books.openedition.org/cemca/4080,305,291.0,285.0
http://books.openedition.org/cdf/2096,304,277.0,280.0
http://books.openedition.org/iremam/2937,304,264.0,279.0
http://books.openedition.org/irdeditions/1907,303,297.0,285.0
http://books.openedition.org/cdf/3606,302,268.0,278.0
http://books.openedition.org/puam/439,302,262.0,251.0
http://books.openedition.org/irdeditions/5353,301,296.0,291.0
http://books.openedition.org/pup/748,301,300.0,292.0
http://books.openedition.org/iheid/2153,300,282.0,278.0
http://books.openedition.org/pup/1483,300,294.0,291.0
http://books.openedition.org/ifra/919,299,293.0,288.0
http://books.openedition.org/pufr/593,299,162.0,158.0
http://books.openedition.org/cemca/125,298,250.0,261.0
http://books.openedition.org/pressesmines/123,298,283.0,283.0
http://books.openedition.org/iheal/1840,297,276.0,265.0
http://books.openedition.org/puc/362,297,285.0,280.0
http://books.openedition.org/pupo/1811,297,278.0,279.0
http://books.openedition.org/cdf/4421,296,235.0,253.0
http://books.openedition.org/ifea/5508,296,291.0,282.0
http://books.openedition.org/irdeditions/8017,296,271.0,262.0
http://books.openedition.org/cjb/419,295,283.0,286.0
http://books.openedition.org/pucl/1597,295,284.0,283.0
http://books.openedition.org/pur/125,295,25.0,67.0
http://books.openedition.org/cjb/945,294,231.0,245.0
http://books.openedition.org/pur/7409,294,277.0,270.0
http://books.openedition.org/editionsbnf/525,293,287.0,272.0
http://books.openedition.org/ifea/6206,293,281.0,271.0
http://books.openedition.org/puam/384,293,261.0,257.0
http://books.openedition.org/ifra/1022,292,286.0,284.0
http://books.openedition.org/iheid/2154,292,270.0,260.0
http://books.openedition.org/iremam/3614,292,147.0,113.0
http://books.openedition.org/septentrion/7598,292,258.0,249.0
http://books.openedition.org/cdf/4502,291,89.0,107.0
http://books.openedition.org/cidehus/2539,290,216.0,173.0
http://books.openedition.org/ifra/914,290,285.0,280.0
http://books.openedition.org/pup/2908,290,283.0,274.0
http://books.openedition.org/pupo/2676,290,284.0,275.0
http://books.openedition.org/psorbonne/2498,289,188.0,143.0
http://books.openedition.org/pur/7414,289,242.0,244.0
http://books.openedition.org/editionsehess/276,287,257.0,260.0
http://books.openedition.org/europhilosophie/232,286,95.0,79.0
http://books.openedition.org/iheid/4193,286,239.0,219.0
http://books.openedition.org/pcjb/855,286,173.0,98.0
http://books.openedition.org/cjb/752,285,200.0,142.0
http://books.openedition.org/iremam/676,285,267.0,265.0
http://books.openedition.org/pulg/675,285,216.0,210.0
http://books.openedition.org/pulm/107,284,273.0,267.0
http://books.openedition.org/cedej/195,281,277.0,272.0
http://books.openedition.org/ifpo/448,281,276.0,277.0
http://books.openedition.org/pupvd/675,281,270.0,264.0
http://books.openedition.org/cdf/510,280,239.0,256.0
http://books.openedition.org/cemca/549,280,262.0,260.0
http://books.openedition.org/puam/495,280,257.0,246.0
http://books.openedition.org/ifpo/6570,276,241.0,233.0
http://books.openedition.org/igpde/1577,276,265.0,259.0
http://books.openedition.org/cjb/392,275,210.0,203.0
http://books.openedition.org/ifea/518,275,272.0,274.0
http://books.openedition.org/sdo/919,275,256.0,246.0
http://books.openedition.org/cjb/384,274,184.0,155.0
