ID,nb_visits,entry_nb_visits,exit_nb_visits
http://chinaperspectives.revues.org/2793,4338,3153.0,3237.0
http://communicationorganisation.revues.org/1696,4306,3496.0,3450.0
http://sociologie.revues.org/2572,4302,3656.0,3636.0
http://polis.revues.org/400,4293,3774.0,3732.0
http://etudescaribeennes.revues.org/4740,4287,4252.0,4239.0
http://sociologies.revues.org/3514,4284,3783.0,3732.0
http://confins.revues.org/11729,4241,4214.0,4126.0
http://polis.revues.org/4887,4236,3989.0,4020.0
http://osp.revues.org/748,4209,3498.0,3538.0
http://communicationorganisation.revues.org/498,4187,3636.0,3589.0
http://nuevomundo.revues.org/63939,4177,4138.0,4128.0
http://terrain.revues.org/3195,4176,3857.0,3834.0
http://apliut.revues.org/4276,4161,3836.0,3808.0
http://insaniyat.revues.org/7027,4155,4036.0,4035.0
http://sociologies.revues.org/642,4152,3485.0,3378.0
http://espacepolitique.revues.org/2780,4150,3818.0,3792.0
http://gss.revues.org/2165,4113,3880.0,3858.0
http://alhim.revues.org/3431,4095,3855.0,3884.0
http://eps.revues.org/3330,3966,3404.0,3349.0
http://ema.revues.org/643,3963,3618.0,3622.0
http://rfsic.revues.org/401,3944,3415.0,3460.0
http://lawrence.revues.org/93,3932,3079.0,3143.0
http://methodos.revues.org/131,3925,3398.0,3395.0
http://leportique.revues.org/851,3921,3366.0,3302.0
http://insitu.revues.org/11745,3919,3371.0,3438.0
http://sociologies.revues.org/132,3918,3500.0,3501.0
http://polis.revues.org/625,3916,3468.0,3472.0
http://apparences.revues.org/61,3898,2810.0,2859.0
http://ras.revues.org/440,3894,3471.0,3434.0
http://cea.revues.org/1522,3866,3587.0,3557.0
http://teoros.revues.org/1822,3861,3549.0,3548.0
http://rechercheformation.revues.org/435,3844,3081.0,3234.0
http://edso.revues.org/1614,3804,3312.0,3257.0
http://osp.revues.org/1793,3793,3139.0,3145.0
http://mcv.revues.org/2338,3784,3551.0,3573.0
http://rfp.revues.org/3113,3740,3263.0,3182.0
http://educationdidactique.revues.org/1005,3700,3238.0,3183.0
http://espacepolitique.revues.org/1314,3681,3102.0,3064.0
http://faceaface.revues.org/257,3649,3143.0,3210.0
http://sociologie.revues.org/1594,3646,3258.0,3209.0
http://lerhistoria.revues.org/721,3635,3343.0,3352.0
http://chrhc.revues.org/702,3620,2860.0,2919.0
http://rgi.revues.org/649,3578,3085.0,3129.0
http://rhei.revues.org/107,3576,3068.0,3054.0
http://clio.revues.org/182,3547,3130.0,3110.0
http://eps.revues.org/5733,3508,3040.0,3022.0
http://trema.revues.org/2133,3505,3160.0,3204.0
http://revdh.revues.org/189,3502,3013.0,3029.0
http://rrca.revues.org/248,3501,3072.0,3081.0
http://rh19.revues.org/2232,3478,3314.0,3321.0
http://revdh.revues.org/1147,3475,3118.0,3103.0
http://geocarrefour.revues.org/635,3464,3091.0,3036.0
http://lectures.revues.org/15143,3448,3393.0,3364.0
http://dms.revues.org/425,3432,2861.0,2885.0
http://mimesis.revues.org/342,3432,3093.0,3030.0
http://assr.revues.org/24448,3430,3208.0,3172.0
http://poldev.revues.org/966,3430,3104.0,3086.0
http://lectures.revues.org/653,3424,2813.0,2860.0
http://tvseries.revues.org/447,3416,3041.0,3068.0
http://asp.revues.org/1154,3413,3223.0,3210.0
http://dossiersgrihl.revues.org/292,3408,2888.0,2942.0
http://ress.revues.org/996,3404,2882.0,2842.0
http://trace.revues.org/1584,3365,3038.0,3019.0
http://socio-anthropologie.revues.org/416,3364,2961.0,2953.0
http://communiquer.revues.org/559,3352,3050.0,3031.0
http://am.revues.org/524,3300,3096.0,2604.0
http://confins.revues.org/3483,3296,3273.0,3252.0
http://polis.revues.org/1752,3279,2909.0,2914.0
http://cdlm.revues.org/729,3274,2864.0,2821.0
http://socio-logos.revues.org/1622,3268,2871.0,2912.0
http://developpementdurable.revues.org/1475,3267,2634.0,2588.0
http://fcs.revues.org/1425,3265,2835.0,2864.0
http://cres.revues.org/2665,3247,2939.0,2948.0
http://polis.revues.org/2955,3246,2990.0,3035.0
http://sociologie.revues.org/2469,3234,2677.0,2673.0
http://apliut.revues.org/3675,3231,3010.0,2900.0
http://developpementdurable.revues.org/3305,3213,2703.0,2684.0
http://oliviana.revues.org/801,3176,2714.0,2698.0
http://trema.revues.org/1712,3176,2792.0,2785.0
http://communicationorganisation.revues.org/2928,3175,2742.0,2690.0
http://rfp.revues.org/146,3162,2471.0,2548.0
http://terrain.revues.org/1534,3143,2726.0,2731.0
http://osp.revues.org/1500,3133,2755.0,2790.0
http://ress.revues.org/577,3123,2718.0,2698.0
http://polis.revues.org/6581,3098,3065.0,3064.0
http://pratiques.revues.org/1762,3097,2773.0,2762.0
http://travailemploi.revues.org/1810,3077,2702.0,2720.0
http://asp.revues.org/1656,3041,2721.0,2740.0
http://amnis.revues.org/537,3028,2999.0,2995.0
http://sociologies.revues.org/2902,3019,2556.0,2566.0
http://rsa.revues.org/732,3015,2650.0,2635.0
http://rfp.revues.org/1916,3014,2560.0,2544.0
http://plc.revues.org/725,3005,2652.0,2697.0
http://lectures.revues.org/666,2972,2515.0,2508.0
http://revdh.revues.org/1065,2968,2671.0,2683.0
http://geocarrefour.revues.org/695,2964,2598.0,2596.0
http://etudesphotographiques.revues.org/395,2963,2411.0,2425.0
http://echogeo.revues.org/13976,2960,2763.0,2772.0
http://eces.revues.org/1359,2905,2765.0,2764.0
http://polis.revues.org/2690,2892,2676.0,2671.0
http://terrain.revues.org/1562,2889,2512.0,2524.0
http://vertigo.revues.org/3386,2883,2582.0,2574.0
http://rsa.revues.org/706,2872,2464.0,2485.0
http://gss.revues.org/830,2869,2504.0,2539.0
http://espacoeconomia.revues.org/1735,2844,2638.0,2637.0
http://polis.revues.org/5072,2841,2794.0,2806.0
http://sociologie.revues.org/1204,2819,2374.0,2370.0
http://clio.revues.org/133,2817,2304.0,2359.0
http://vertigo.revues.org/12931,2815,2444.0,2449.0
http://asterion.revues.org/325,2798,2244.0,2228.0
http://imagesrevues.revues.org/1081,2792,2415.0,2383.0
http://polis.revues.org/1767,2787,2500.0,2514.0
http://caravelle.revues.org/1602,2776,2507.0,2519.0
http://chinaperspectives.revues.org/2783,2774,2424.0,2392.0
http://clio.revues.org/383,2772,2499.0,2505.0
http://lectures.revues.org/1440,2766,809.0,1059.0
http://rsa.revues.org/661,2758,2413.0,2376.0
http://trema.revues.org/1659,2752,2434.0,2462.0
http://geocarrefour.revues.org/1730,2746,2489.0,2479.0
http://leportique.revues.org/212,2742,2395.0,2401.0
http://eps.revues.org/3767,2727,2286.0,2272.0
http://educationdidactique.revues.org/485,2722,2362.0,2312.0
http://lectures.revues.org/726,2702,2121.0,2028.0
http://droitcultures.revues.org/1961,2696,2321.0,2345.0
http://apliut.revues.org/2889,2692,2316.0,2352.0
http://communicationorganisation.revues.org/1719,2676,2351.0,2335.0
http://sociologie.revues.org/2484,2664,2039.0,2003.0
http://civilisations.revues.org/613,2659,2420.0,2394.0
http://aile.revues.org/4506,2634,2553.0,2532.0
http://osp.revues.org/2642,2613,2200.0,2188.0
http://asp.revues.org/3182,2611,2426.0,2389.0
http://assr.revues.org/21870,2598,2565.0,2569.0
http://communicationorganisation.revues.org/1745,2591,2180.0,2184.0
http://cdlm.revues.org/1162,2541,2346.0,2294.0
http://rccsar.revues.org/433,2537,2035.0,2084.0
http://ries.revues.org/1548,2528,2199.0,2173.0
http://rechercheformation.revues.org/1229,2515,2117.0,2082.0
http://ema.revues.org/1262,2486,2128.0,2140.0
http://genrehistoire.revues.org/1100,2483,2045.0,1997.0
http://semen.revues.org/1220,2481,2132.0,2121.0
http://imagesrevues.revues.org/181,2480,2149.0,2104.0
http://nrt.revues.org/601,2457,1954.0,1923.0
http://ries.revues.org/3303,2430,2162.0,2178.0
http://etudesafricaines.revues.org/4817,2406,2337.0,2337.0
http://socio-logos.revues.org/37,2400,1921.0,1934.0
http://questionsdecommunication.revues.org/1764,2387,2096.0,2120.0
http://anneemaghreb.revues.org/305,2380,2046.0,2052.0
http://insitu.revues.org/10129,2380,2234.0,2236.0
http://sociologies.revues.org/4409,2370,2148.0,2207.0
http://polis.revues.org/10164,2356,2276.0,2276.0
http://clio.revues.org/432,2348,2012.0,2026.0
http://leportique.revues.org/890,2343,2046.0,2043.0
http://trans.revues.org/454,2342,2056.0,2028.0
http://ideo.revues.org/379,2336,2076.0,2082.0
http://apliut.revues.org/105,2316,1531.0,1619.0
http://cybergeo.revues.org/23231,2303,1981.0,1933.0
http://rechercheformation.revues.org/1387,2300,2003.0,2006.0
http://polis.revues.org/11553,2284,2226.0,2221.0
http://osp.revues.org/3388,2280,1933.0,1949.0
http://vertigo.revues.org/3899,2268,2e3,2022.0
http://sds.revues.org/203,2267,2025.0,2046.0
http://insaniyat.revues.org/1046,2262,2070.0,2087.0
http://polis.revues.org/2277,2262,2182.0,2176.0
http://lisa.revues.org/806,2259,2050.0,2022.0
http://ejas.revues.org/7717,2256,2247.0,2236.0
http://pyramides.revues.org/200,2250,1863.0,1872.0
http://polis.revues.org/10784,2247,2216.0,2228.0
http://rechercheseducations.revues.org/572,2240,1941.0,1929.0
http://gss.revues.org/2571,2226,2113.0,2109.0
http://etudes-benthamiennes.revues.org/422,2217,1943.0,1980.0
http://questionsvives.revues.org/271,2199,1921.0,1943.0
http://insaniyat.revues.org/2570,2175,1961.0,1961.0
http://com.revues.org/6283,2160,1946.0,1913.0
http://rh19.revues.org/4,2149,1953.0,1891.0
http://oceanindien.revues.org/920,2145,1901.0,1928.0
http://trace.revues.org/457,2120,1875.0,1884.0
http://questionsvives.revues.org/500,2111,1787.0,1807.0
http://rccs.revues.org/173,2111,1829.0,1832.0
http://nrt.revues.org/1042,2109,1690.0,1715.0
http://rives.revues.org/2343,2098,1954.0,1959.0
http://chrhc.revues.org/1907,2082,2026.0,1913.0
http://geocarrefour.revues.org/510,2070,1777.0,1770.0
http://sociologico.revues.org/1073,2068,1830.0,1862.0
http://asp.revues.org/2566,2055,1832.0,1837.0
http://revdh.revues.org/907,2055,1818.0,1855.0
http://rccs.revues.org/954,2054,1858.0,1843.0
http://socio-anthropologie.revues.org/72,2038,1319.0,1331.0
http://polis.revues.org/4054,2035,1926.0,1895.0
http://methodos.revues.org/471,2022,1746.0,1757.0
http://ethiquepublique.revues.org/1449,2019,1790.0,1776.0
http://nrt.revues.org/687,2003,1692.0,1696.0
http://mcv.revues.org/2324,1996,1755.0,1771.0
http://mots.revues.org/19857,1996,1580.0,1541.0
http://espacoeconomia.revues.org/804,1981,1804.0,1781.0
http://osp.revues.org/3238,1980,1852.0,1856.0
http://argonauta.revues.org/1195,1977,1769.0,1769.0
http://polis.revues.org/2367,1950,1820.0,1815.0
http://droitcultures.revues.org/2836,1941,1813.0,1814.0
http://aad.revues.org/1354,1937,1557.0,1500.0
http://italies.revues.org/1240,1927,1724.0,1754.0
http://communicationorganisation.revues.org/3233,1891,1773.0,1751.0
http://rfp.revues.org/926,1873,1607.0,1613.0
http://polis.revues.org/8570,1846,1723.0,1743.0
http://sociologie.revues.org/676,1835,1432.0,1441.0
http://edso.revues.org/1048,1828,1674.0,1650.0
http://insaniyat.revues.org/11652,1822,1777.0,1772.0
http://narratologie.revues.org/329,1814,1541.0,1545.0
http://chrhc.revues.org/4561,1811,1730.0,1689.0
http://formationemploi.revues.org/3432,1807,1695.0,1660.0
http://lidil.revues.org/122,1794,1526.0,1526.0
http://communicationorganisation.revues.org/1657,1789,1413.0,1405.0
http://polis.revues.org/9910,1781,1734.0,1744.0
http://developpementdurable.revues.org/2666,1775,1567.0,1530.0
http://etudesafricaines.revues.org/15132,1775,1748.0,1714.0
http://histoire-education.revues.org/2252,1758,1489.0,1487.0
http://etudescaribeennes.revues.org/3630,1745,1622.0,1590.0
http://alhim.revues.org/404,1722,1544.0,1530.0
http://interventionseconomiques.revues.org/1476,1717,1416.0,1480.0
http://polis.revues.org/5007,1713,1668.0,1667.0
http://linx.revues.org/509,1702,1498.0,1481.0
http://revdh.revues.org/1091,1698,1517.0,1529.0
http://sociologies.revues.org/3643,1695,1532.0,1527.0
http://pistes.revues.org/2159,1694,1478.0,1461.0
http://criminocorpus.revues.org/183,1672,1078.0,1126.0
http://leportique.revues.org/1385,1655,1373.0,1419.0
http://ripes.revues.org/314,1654,1421.0,1481.0
http://developpementdurable.revues.org/774,1647,1272.0,1285.0
http://cdg.revues.org/480,1636,1385.0,1217.0
http://osp.revues.org/617,1624,1296.0,1286.0
http://rfp.revues.org/38,1619,207.0,372.0
http://poldev.revues.org/120,1606,1361.0,1352.0
http://communicationorganisation.revues.org/2995,1598,1292.0,1330.0
http://ress.revues.org/326,1594,1394.0,1377.0
http://bifea.revues.org/6080,1575,1553.0,1552.0
http://polis.revues.org/978,1563,1369.0,1395.0
http://cybergeo.revues.org/2954,1559,1364.0,1397.0
http://sociologie.revues.org/160,1556,1195.0,1168.0
http://ticetsociete.revues.org/1047,1538,1276.0,1298.0
http://edl.revues.org/390,1526,1349.0,1345.0
http://linx.revues.org/1051,1524,1266.0,1226.0
http://rde.revues.org/265,1513,1281.0,1306.0
http://communication.revues.org/4984,1506,1385.0,1399.0
http://cybergeo.revues.org/23155,1506,1442.0,1422.0
http://sociologies.revues.org/284,1505,1261.0,1250.0
http://sociologies.revues.org/2623,1503,1342.0,1342.0
http://chrhc.revues.org/1483,1493,1218.0,1244.0
http://polis.revues.org/5213,1486,1413.0,1437.0
http://rechercheseducations.revues.org/2253,1482,1247.0,1261.0
http://vertigo.revues.org/15540,1461,1328.0,1318.0
http://anneemaghreb.revues.org/659,1444,1292.0,1294.0
http://pontourbe.revues.org/1785,1441,1390.0,1378.0
http://ahrf.revues.org/583,1438,1292.0,1292.0
http://bifea.revues.org/4049,1438,1356.0,1348.0
http://ries.revues.org/111,1428,1211.0,1212.0
http://vertigo.revues.org/4042,1427,1304.0,1318.0
http://nuevomundo.revues.org/56023,1424,1409.0,1405.0
http://tourisme.revues.org/1283,1422,1273.0,1273.0
http://cea.revues.org/187,1406,1202.0,1204.0
http://sociologie.revues.org/1606,1380,1169.0,1205.0
http://activites.revues.org/2745,1365,1142.0,1177.0
http://ceroart.revues.org/2634,1365,1341.0,1320.0
http://corpsetculture.revues.org/641,1344,1098.0,1097.0
http://moussons.revues.org/150,1319,1212.0,1216.0
http://communicationorganisation.revues.org/1699,1314,1160.0,1084.0
http://samaj.revues.org/3717,1302,1238.0,1246.0
http://rhcf.revues.org/1583,1300,1066.0,1093.0
http://pistes.revues.org/4913,1297,1026.0,750.0
http://rccs.revues.org/6169,1296,1288.0,1286.0
http://etudesanciennes.revues.org/324,1290,1185.0,1173.0
http://clio.revues.org/415,1287,1168.0,1163.0
http://cal.revues.org/1206,1279,1173.0,1168.0
http://tipa.revues.org/1394,1270,1063.0,1060.0
http://jsa.revues.org/6383,1257,1228.0,1224.0
http://ref.revues.org/555,1255,1129.0,1122.0
http://etudescaribeennes.revues.org/7601,1246,1218.0,1219.0
http://sociologie.revues.org/667,1245,945.0,945.0
http://trema.revues.org/427,1241,1032.0,1031.0
http://osp.revues.org/2600,1232,986.0,963.0
http://rechercheseducations.revues.org/1383,1227,1086.0,1080.0
http://edc.revues.org/3339,1225,1094.0,1103.0
http://nuevomundo.revues.org/3346,1221,1100.0,1113.0
http://recherchestravaux.revues.org/339,1221,1087.0,1095.0
http://feeries.revues.org/121,1220,1114.0,1112.0
http://sociologies.revues.org/2977,1220,1012.0,1023.0
http://insaniyat.revues.org/4649,1219,1151.0,1156.0
http://pistes.revues.org/3337,1216,1090.0,1081.0
http://communication.revues.org/3026,1186,1121.0,1115.0
http://conflits.revues.org/117,1186,1011.0,1007.0
http://alhim.revues.org/522,1183,1057.0,1039.0
http://echogeo.revues.org/14226,1180,1011.0,1013.0
http://cybergeo.revues.org/26136,1178,1027.0,1027.0
http://cm.revues.org/1070,1169,1058.0,1051.0
http://cybergeo.revues.org/23388,1165,1073.0,1052.0
http://insaniyat.revues.org/9965,1155,1144.0,1138.0
http://cdlm.revues.org/1156,1145,989.0,991.0
http://rechercheseducations.revues.org/45,1144,666.0,764.0
http://sociologies.revues.org/4168,1142,991.0,975.0
http://insaniyat.revues.org/8643,1141,1096.0,1091.0
http://cybergeo.revues.org/2614,1139,1041.0,1047.0
http://formationemploi.revues.org/4163,1108,968.0,980.0
http://rccs.revues.org/3970,1099,1061.0,1073.0
http://edso.revues.org/1899,1098,946.0,703.0
http://polis.revues.org/6242,1095,1051.0,1060.0
http://trivium.revues.org/4430,1092,888.0,910.0
http://nuevomundo.revues.org/67366,1091,1083.0,1081.0
http://polis.revues.org/5943,1090,1069.0,1057.0
http://e-spania.revues.org/20134,1089,1067.0,1062.0
http://insaniyat.revues.org/8382,1085,1047.0,1056.0
http://rfp.revues.org/459,1083,917.0,888.0
http://lectures.revues.org/523,1081,876.0,836.0
http://lectures.revues.org/898,1073,949.0,907.0
http://mimmoc.revues.org/671,1069,951.0,943.0
http://com.revues.org/126,1065,888.0,878.0
http://rfp.revues.org/1013,1063,927.0,917.0
http://leportique.revues.org/519,1036,887.0,877.0
http://strates.revues.org/437,1025,892.0,894.0
http://teoros.revues.org/438,1023,891.0,878.0
http://sociologie.revues.org/2481,1007,859.0,841.0
http://imagesrevues.revues.org/743,1002,965.0,918.0
http://insaniyat.revues.org/700,983,856.0,845.0
http://ethiquepublique.revues.org/871,981,879.0,883.0
http://activites.revues.org/1949,976,866.0,875.0
http://cybergeo.revues.org/27945,969,900.0,880.0
http://rccs.revues.org/1151,958,814.0,834.0
http://methodos.revues.org/482,945,783.0,789.0
http://polis.revues.org/2028,938,844.0,832.0
http://bms.revues.org/2483,932,847.0,848.0
http://primatologie.revues.org/766,927,774.0,779.0
http://rfsic.revues.org/2543,922,657.0,593.0
http://developpementdurable.revues.org/9208,912,810.0,822.0
http://aad.revues.org/1312,910,824.0,827.0
http://confins.revues.org/6107,901,888.0,873.0
http://pmp.revues.org/2297,897,773.0,754.0
http://hommesmigrations.revues.org/923,896,764.0,777.0
http://etudesafricaines.revues.org/14052,895,808.0,789.0
http://sociologies.revues.org/2313,886,754.0,764.0
http://babel.revues.org/190,884,696.0,727.0
http://polis.revues.org/5509,869,820.0,817.0
http://fcs.revues.org/1169,865,722.0,718.0
http://vertigo.revues.org/12670,857,733.0,713.0
http://rhcf.revues.org/1036,853,740.0,742.0
http://abpo.revues.org/162,849,596.0,638.0
http://insaniyat.revues.org/9658,838,745.0,773.0
http://polis.revues.org/4874,838,798.0,811.0
http://echogeo.revues.org/1488,814,735.0,744.0
http://insitu.revues.org/3619,813,759.0,753.0
http://teoros.revues.org/1516,813,702.0,685.0
http://1895.revues.org/1232,812,802.0,797.0
http://beo.revues.org/230,812,708.0,720.0
http://semen.revues.org/5383,812,711.0,705.0
http://nuevomundo.revues.org/651,810,659.0,689.0
http://sociologies.revues.org/4198,810,667.0,660.0
http://confins.revues.org/5003,805,800.0,795.0
http://eces.revues.org/233,804,690.0,691.0
http://transtexts.revues.org/497,804,691.0,684.0
http://sociologies.revues.org/3349,798,707.0,691.0
http://insaniyat.revues.org/8621,786,762.0,760.0
http://ress.revues.org/82,784,580.0,597.0
http://rfsic.revues.org/328,783,653.0,655.0
http://insitu.revues.org/1049,766,672.0,678.0
http://trema.revues.org/2732,757,632.0,607.0
http://chrhc.revues.org/33,752,118.0,178.0
http://praxematique.revues.org/1690,751,596.0,597.0
http://teoros.revues.org/2653,750,698.0,701.0
http://insitu.revues.org/13902,749,612.0,388.0
http://orda.revues.org/1774,749,700.0,689.0
http://methodos.revues.org/114,746,629.0,640.0
http://acrh.revues.org/2890,737,505.0,285.0
